"subID","block","trial","response","rt","objrewardstim","facerewardstim","scenerewardstim","trialtype","feedback","obj1stim","obj2stim","face1stim","face2stim","scene1stim","scene2stim","RewardCat","trialnum","strippedtrialtype","correctresponses","StimRewardType","Instance","subid","Gender","ExactAge","AgeGroup"
"MotER_536",4,"25","2","519","1","1","2","scene12F","0","mooncard.png","jupitercard.png","mancard2.png","womancard2.png","indoorcard.png","outdoorcard2.png","e",116,"scene",1,"low",38,536,0,16.13150685,2
"MotER_536",4,"28","2","458","1","1","2","scene12F","0","mooncard.png","jupitercard.png","mancard2.png","womancard2.png","indoorcard.png","outdoorcard2.png","e",119,"scene",1,"low",39,536,0,16.13150685,2
"MotER_536",4,"29","2","676","1","1","2","scene12T","1","mooncard.png","jupitercard.png","mancard2.png","womancard2.png","indoorcard.png","outdoorcard2.png","e",120,"scene",1,"low",40,536,0,16.13150685,2
"MotER_536",5,"2","2","638","1","1","2","scene12T","1","mooncard.png","jupitercard.png","mancard2.png","womancard2.png","indoorcard.png","outdoorcard2.png","e",123,"scene",1,"low",41,536,0,16.13150685,2
"MotER_536",5,"6","2","578","1","1","2","scene12T","1","mooncard.png","jupitercard.png","mancard2.png","womancard2.png","indoorcard.png","outdoorcard2.png","e",127,"scene",1,"low",42,536,0,16.13150685,2
"MotER_536",5,"9","2","615","1","1","2","scene12F","0","mooncard.png","jupitercard.png","mancard2.png","womancard2.png","indoorcard.png","outdoorcard2.png","e",130,"scene",1,"low",43,536,0,16.13150685,2
"MotER_536",5,"12","2","656","1","1","2","scene12F","0","mooncard.png","jupitercard.png","mancard2.png","womancard2.png","indoorcard.png","outdoorcard2.png","e",133,"scene",1,"low",44,536,0,16.13150685,2
"MotER_536",5,"17","2","486","1","1","2","scene12F","0","mooncard.png","jupitercard.png","mancard2.png","womancard2.png","indoorcard.png","outdoorcard2.png","e",138,"scene",1,"low",45,536,0,16.13150685,2
"MotER_536",5,"18","2","644","1","1","2","scene12T","1","mooncard.png","jupitercard.png","mancard2.png","womancard2.png","indoorcard.png","outdoorcard2.png","e",139,"scene",1,"low",46,536,0,16.13150685,2
"MotER_536",5,"20","2","636","1","1","2","scene12T","1","mooncard.png","jupitercard.png","mancard2.png","womancard2.png","indoorcard.png","outdoorcard2.png","e",141,"scene",1,"low",47,536,0,16.13150685,2
"MotER_536",5,"22","2","577","1","1","2","scene12T","1","mooncard.png","jupitercard.png","mancard2.png","womancard2.png","indoorcard.png","outdoorcard2.png","e",143,"scene",1,"low",48,536,0,16.13150685,2
"MotER_536",5,"25","2","561","1","1","2","scene12T","1","mooncard.png","jupitercard.png","mancard2.png","womancard2.png","indoorcard.png","outdoorcard2.png","e",146,"scene",1,"low",49,536,0,16.13150685,2
"MotER_536",5,"28","2","524","1","1","2","scene12T","1","mooncard.png","jupitercard.png","mancard2.png","womancard2.png","indoorcard.png","outdoorcard2.png","e",149,"scene",1,"low",50,536,0,16.13150685,2
"MotER_536",6,"1","2","564","1","1","2","scene12T","1","mooncard.png","jupitercard.png","mancard2.png","womancard2.png","indoorcard.png","outdoorcard2.png","e",152,"scene",1,"low",51,536,0,16.13150685,2
"MotER_536",6,"2","2","508","1","1","2","scene12T","1","mooncard.png","jupitercard.png","mancard2.png","womancard2.png","indoorcard.png","outdoorcard2.png","e",153,"scene",1,"low",52,536,0,16.13150685,2
"MotER_536",6,"4","2","440","1","1","2","scene12T","1","mooncard.png","jupitercard.png","mancard2.png","womancard2.png","indoorcard.png","outdoorcard2.png","e",155,"scene",1,"low",53,536,0,16.13150685,2
"MotER_536",6,"9","2","527","1","1","2","scene12T","1","mooncard.png","jupitercard.png","mancard2.png","womancard2.png","indoorcard.png","outdoorcard2.png","e",160,"scene",1,"low",54,536,0,16.13150685,2
"MotER_536",6,"10","2","521","1","1","2","scene12T","1","mooncard.png","jupitercard.png","mancard2.png","womancard2.png","indoorcard.png","outdoorcard2.png","e",161,"scene",1,"low",55,536,0,16.13150685,2
"MotER_536",6,"20","2","755","1","1","2","scene12T","1","mooncard.png","jupitercard.png","mancard2.png","womancard2.png","indoorcard.png","outdoorcard2.png","e",171,"scene",1,"low",56,536,0,16.13150685,2
"MotER_536",6,"23","2","601","1","1","2","scene12F","0","mooncard.png","jupitercard.png","mancard2.png","womancard2.png","indoorcard.png","outdoorcard2.png","e",174,"scene",1,"low",57,536,0,16.13150685,2
"MotER_536",6,"25","2","780","1","1","2","scene12T","1","mooncard.png","jupitercard.png","mancard2.png","womancard2.png","indoorcard.png","outdoorcard2.png","e",176,"scene",1,"low",58,536,0,16.13150685,2
"MotER_536",6,"28","2","512","1","1","2","scene12F","0","mooncard.png","jupitercard.png","mancard2.png","womancard2.png","indoorcard.png","outdoorcard2.png","e",179,"scene",1,"low",59,536,0,16.13150685,2
"MotER_536",6,"29","2","509","1","1","2","scene12F","0","mooncard.png","jupitercard.png","mancard2.png","womancard2.png","indoorcard.png","outdoorcard2.png","e",180,"scene",1,"low",60,536,0,16.13150685,2
"MotER_537",1,"0","1","1487","2","1","2","face12T","1","mooncard.png","jupitercard.png","womancard.png","mancard2.png","outdoorcard.png","indoorcard.png","o",1,"face",1,"low",1,537,0,15.72876712,2
"MotER_537",1,"3","1","1197","2","1","2","face12F","0","mooncard.png","jupitercard.png","womancard.png","mancard2.png","outdoorcard.png","indoorcard.png","o",4,"face",1,"low",2,537,0,15.72876712,2
"MotER_537",1,"4","2","958","2","1","2","face12T","0","mooncard.png","jupitercard.png","womancard.png","mancard2.png","outdoorcard.png","indoorcard.png","o",5,"face",0,"low",3,537,0,15.72876712,2
"MotER_537",1,"6","1","1124","2","1","2","face12T","1","mooncard.png","jupitercard.png","womancard.png","mancard2.png","outdoorcard.png","indoorcard.png","o",7,"face",1,"low",4,537,0,15.72876712,2
"MotER_537",1,"7","1","1564","2","1","2","face12T","1","mooncard.png","jupitercard.png","womancard.png","mancard2.png","outdoorcard.png","indoorcard.png","o",8,"face",1,"low",5,537,0,15.72876712,2
"MotER_537",1,"21","2","669","2","1","2","face12T","0","mooncard.png","jupitercard.png","womancard.png","mancard2.png","outdoorcard.png","indoorcard.png","o",22,"face",0,"low",6,537,0,15.72876712,2
"MotER_537",1,"23","2","421","2","1","2","face12F","1","mooncard.png","jupitercard.png","womancard.png","mancard2.png","outdoorcard.png","indoorcard.png","o",24,"face",0,"low",7,537,0,15.72876712,2
"MotER_537",1,"24","2","734","2","1","2","face12T","0","mooncard.png","jupitercard.png","womancard.png","mancard2.png","outdoorcard.png","indoorcard.png","o",25,"face",0,"low",8,537,0,15.72876712,2
"MotER_537",1,"25","1","616","2","1","2","face12T","1","mooncard.png","jupitercard.png","womancard.png","mancard2.png","outdoorcard.png","indoorcard.png","o",26,"face",1,"low",9,537,0,15.72876712,2
"MotER_537",1,"26","2","788","2","1","2","face12F","1","mooncard.png","jupitercard.png","womancard.png","mancard2.png","outdoorcard.png","indoorcard.png","o",27,"face",0,"low",10,537,0,15.72876712,2
"MotER_537",2,"2","1","825","2","1","2","face12T","1","mooncard.png","jupitercard.png","womancard.png","mancard2.png","outdoorcard.png","indoorcard.png","o",33,"face",1,"low",11,537,0,15.72876712,2
"MotER_537",2,"4","1","881","2","1","2","face12F","0","mooncard.png","jupitercard.png","womancard.png","mancard2.png","outdoorcard.png","indoorcard.png","o",35,"face",1,"low",12,537,0,15.72876712,2
"MotER_537",2,"8","1","771","2","1","2","face12T","1","mooncard.png","jupitercard.png","womancard.png","mancard2.png","outdoorcard.png","indoorcard.png","o",39,"face",1,"low",13,537,0,15.72876712,2
"MotER_537",2,"13","1","591","2","1","2","face12T","1","mooncard.png","jupitercard.png","womancard.png","mancard2.png","outdoorcard.png","indoorcard.png","o",44,"face",1,"low",14,537,0,15.72876712,2
"MotER_537",2,"16","2","677","2","1","2","face12T","0","mooncard.png","jupitercard.png","womancard.png","mancard2.png","outdoorcard.png","indoorcard.png","o",47,"face",0,"low",15,537,0,15.72876712,2
"MotER_537",2,"17","1","521","2","1","2","face12T","1","mooncard.png","jupitercard.png","womancard.png","mancard2.png","outdoorcard.png","indoorcard.png","o",48,"face",1,"low",16,537,0,15.72876712,2
"MotER_537",2,"18","1","638","2","1","2","face12T","1","mooncard.png","jupitercard.png","womancard.png","mancard2.png","outdoorcard.png","indoorcard.png","o",49,"face",1,"low",17,537,0,15.72876712,2
"MotER_537",2,"19","1","588","2","1","2","face12F","0","mooncard.png","jupitercard.png","womancard.png","mancard2.png","outdoorcard.png","indoorcard.png","o",50,"face",1,"low",18,537,0,15.72876712,2
"MotER_537",2,"25","2","545","2","1","2","face12T","0","mooncard.png","jupitercard.png","womancard.png","mancard2.png","outdoorcard.png","indoorcard.png","o",56,"face",0,"low",19,537,0,15.72876712,2
"MotER_537",2,"27","2","516","2","1","2","face12F","1","mooncard.png","jupitercard.png","womancard.png","mancard2.png","outdoorcard.png","indoorcard.png","o",58,"face",0,"low",20,537,0,15.72876712,2
"MotER_537",3,"0","2","427","2","1","2","face12T","0","mooncard.png","jupitercard.png","womancard.png","mancard2.png","outdoorcard.png","indoorcard.png","o",61,"face",0,"low",21,537,0,15.72876712,2
"MotER_537",3,"3","2","829","2","1","2","face12T","0","mooncard.png","jupitercard.png","womancard.png","mancard2.png","outdoorcard.png","indoorcard.png","o",64,"face",0,"low",22,537,0,15.72876712,2
"MotER_537",3,"4","1","256","2","1","2","face12T","1","mooncard.png","jupitercard.png","womancard.png","mancard2.png","outdoorcard.png","indoorcard.png","o",65,"face",1,"low",23,537,0,15.72876712,2
"MotER_537",3,"7","1","777","2","1","2","face12F","0","mooncard.png","jupitercard.png","womancard.png","mancard2.png","outdoorcard.png","indoorcard.png","o",68,"face",1,"low",24,537,0,15.72876712,2
"MotER_537",3,"8","2","409","2","1","2","face12F","1","mooncard.png","jupitercard.png","womancard.png","mancard2.png","outdoorcard.png","indoorcard.png","o",69,"face",0,"low",25,537,0,15.72876712,2
"MotER_537",3,"11","1","603","2","1","2","face12T","1","mooncard.png","jupitercard.png","womancard.png","mancard2.png","outdoorcard.png","indoorcard.png","o",72,"face",1,"low",26,537,0,15.72876712,2
"MotER_537",3,"12","1","656","2","1","2","face12F","0","mooncard.png","jupitercard.png","womancard.png","mancard2.png","outdoorcard.png","indoorcard.png","o",73,"face",1,"low",27,537,0,15.72876712,2
"MotER_537",3,"18","1","1009","2","1","2","face12T","1","mooncard.png","jupitercard.png","womancard.png","mancard2.png","outdoorcard.png","indoorcard.png","o",79,"face",1,"low",28,537,0,15.72876712,2
"MotER_537",3,"20","1","798","2","1","2","face12T","1","mooncard.png","jupitercard.png","womancard.png","mancard2.png","outdoorcard.png","indoorcard.png","o",81,"face",1,"low",29,537,0,15.72876712,2
"MotER_537",3,"24","1","792","2","1","2","face12T","1","mooncard.png","jupitercard.png","womancard.png","mancard2.png","outdoorcard.png","indoorcard.png","o",85,"face",1,"low",30,537,0,15.72876712,2
"MotER_537",4,"5","1","905","2","1","2","face12T","1","mooncard.png","jupitercard.png","womancard.png","mancard2.png","outdoorcard.png","indoorcard.png","o",96,"face",1,"low",31,537,0,15.72876712,2
"MotER_537",4,"10","2","947","2","1","2","face12T","0","mooncard.png","jupitercard.png","womancard.png","mancard2.png","outdoorcard.png","indoorcard.png","o",101,"face",0,"low",32,537,0,15.72876712,2
"MotER_537",4,"15","1","711","2","1","2","face12F","0","mooncard.png","jupitercard.png","womancard.png","mancard2.png","outdoorcard.png","indoorcard.png","o",106,"face",1,"low",33,537,0,15.72876712,2
"MotER_537",4,"18","1","940","2","1","2","face12T","1","mooncard.png","jupitercard.png","womancard.png","mancard2.png","outdoorcard.png","indoorcard.png","o",109,"face",1,"low",34,537,0,15.72876712,2
"MotER_537",4,"19","1","769","2","1","2","face12T","1","mooncard.png","jupitercard.png","womancard.png","mancard2.png","outdoorcard.png","indoorcard.png","o",110,"face",1,"low",35,537,0,15.72876712,2
"MotER_537",4,"21","1","826","2","1","2","face12T","1","mooncard.png","jupitercard.png","womancard.png","mancard2.png","outdoorcard.png","indoorcard.png","o",112,"face",1,"low",36,537,0,15.72876712,2
"MotER_537",4,"22","1","792","2","1","2","face12F","0","mooncard.png","jupitercard.png","womancard.png","mancard2.png","outdoorcard.png","indoorcard.png","o",113,"face",1,"low",37,537,0,15.72876712,2
"MotER_537",4,"23","1","681","2","1","2","face12F","0","mooncard.png","jupitercard.png","womancard.png","mancard2.png","outdoorcard.png","indoorcard.png","o",114,"face",1,"low",38,537,0,15.72876712,2
"MotER_537",4,"27","2","786","2","1","2","face12T","0","mooncard.png","jupitercard.png","womancard.png","mancard2.png","outdoorcard.png","indoorcard.png","o",118,"face",0,"low",39,537,0,15.72876712,2
"MotER_537",4,"29","1","811","2","1","2","face12T","1","mooncard.png","jupitercard.png","womancard.png","mancard2.png","outdoorcard.png","indoorcard.png","o",120,"face",1,"low",40,537,0,15.72876712,2
"MotER_537",5,"8","1","788","2","1","2","face12T","1","mooncard.png","jupitercard.png","womancard.png","mancard2.png","outdoorcard.png","indoorcard.png","o",129,"face",1,"low",41,537,0,15.72876712,2
"MotER_537",5,"11","1","865","2","1","2","face12T","1","mooncard.png","jupitercard.png","womancard.png","mancard2.png","outdoorcard.png","indoorcard.png","o",132,"face",1,"low",42,537,0,15.72876712,2
"MotER_537",5,"13","1","645","2","1","2","face12F","0","mooncard.png","jupitercard.png","womancard.png","mancard2.png","outdoorcard.png","indoorcard.png","o",134,"face",1,"low",43,537,0,15.72876712,2
"MotER_537",5,"15","1","580","2","1","2","face12T","1","mooncard.png","jupitercard.png","womancard.png","mancard2.png","outdoorcard.png","indoorcard.png","o",136,"face",1,"low",44,537,0,15.72876712,2
"MotER_537",5,"17","2","945","2","1","2","face12T","0","mooncard.png","jupitercard.png","womancard.png","mancard2.png","outdoorcard.png","indoorcard.png","o",138,"face",0,"low",45,537,0,15.72876712,2
"MotER_537",5,"20","2","397","2","1","2","face12F","1","mooncard.png","jupitercard.png","womancard.png","mancard2.png","outdoorcard.png","indoorcard.png","o",141,"face",0,"low",46,537,0,15.72876712,2
"MotER_537",5,"22","2","1154","2","1","2","face12T","0","mooncard.png","jupitercard.png","womancard.png","mancard2.png","outdoorcard.png","indoorcard.png","o",143,"face",0,"low",47,537,0,15.72876712,2
"MotER_537",5,"24","1","915","2","1","2","face12T","1","mooncard.png","jupitercard.png","womancard.png","mancard2.png","outdoorcard.png","indoorcard.png","o",145,"face",1,"low",48,537,0,15.72876712,2
"MotER_537",5,"26","1","852","2","1","2","face12T","1","mooncard.png","jupitercard.png","womancard.png","mancard2.png","outdoorcard.png","indoorcard.png","o",147,"face",1,"low",49,537,0,15.72876712,2
"MotER_537",5,"29","1","817","2","1","2","face12F","0","mooncard.png","jupitercard.png","womancard.png","mancard2.png","outdoorcard.png","indoorcard.png","o",150,"face",1,"low",50,537,0,15.72876712,2
"MotER_537",6,"0","2","845","2","1","2","face12F","1","mooncard.png","jupitercard.png","womancard.png","mancard2.png","outdoorcard.png","indoorcard.png","o",151,"face",0,"low",51,537,0,15.72876712,2
"MotER_537",6,"2","1","674","2","1","2","face12T","1","mooncard.png","jupitercard.png","womancard.png","mancard2.png","outdoorcard.png","indoorcard.png","o",153,"face",1,"low",52,537,0,15.72876712,2
"MotER_537",6,"4","1","455","2","1","2","face12F","0","mooncard.png","jupitercard.png","womancard.png","mancard2.png","outdoorcard.png","indoorcard.png","o",155,"face",1,"low",53,537,0,15.72876712,2
"MotER_537",6,"6","2","895","2","1","2","face12T","0","mooncard.png","jupitercard.png","womancard.png","mancard2.png","outdoorcard.png","indoorcard.png","o",157,"face",0,"low",54,537,0,15.72876712,2
"MotER_537",6,"9","2","648","2","1","2","face12T","0","mooncard.png","jupitercard.png","womancard.png","mancard2.png","outdoorcard.png","indoorcard.png","o",160,"face",0,"low",55,537,0,15.72876712,2
"MotER_537",6,"10","1","553","2","1","2","face12T","1","mooncard.png","jupitercard.png","womancard.png","mancard2.png","outdoorcard.png","indoorcard.png","o",161,"face",1,"low",56,537,0,15.72876712,2
"MotER_537",6,"15","1","702","2","1","2","face12T","1","mooncard.png","jupitercard.png","womancard.png","mancard2.png","outdoorcard.png","indoorcard.png","o",166,"face",1,"low",57,537,0,15.72876712,2
"MotER_537",6,"23","1","668","2","1","2","face12T","1","mooncard.png","jupitercard.png","womancard.png","mancard2.png","outdoorcard.png","indoorcard.png","o",174,"face",1,"low",58,537,0,15.72876712,2
"MotER_537",6,"26","1","770","2","1","2","face12T","1","mooncard.png","jupitercard.png","womancard.png","mancard2.png","outdoorcard.png","indoorcard.png","o",177,"face",1,"low",59,537,0,15.72876712,2
"MotER_537",6,"29","1","851","2","1","2","face12F","0","mooncard.png","jupitercard.png","womancard.png","mancard2.png","outdoorcard.png","indoorcard.png","o",180,"face",1,"low",60,537,0,15.72876712,2
"MotER_537",1,"2","1","831","2","1","2","obj12T","0","mooncard.png","jupitercard.png","womancard.png","mancard2.png","outdoorcard.png","indoorcard.png","o",3,"obj",0,"new",1,537,0,15.72876712,2
"MotER_537",1,"5","2","992","2","1","2","obj12F","0","mooncard.png","jupitercard.png","womancard.png","mancard2.png","outdoorcard.png","indoorcard.png","o",6,"obj",1,"new",2,537,0,15.72876712,2
"MotER_537",1,"9","1","1370","2","1","2","obj12T","0","mooncard.png","jupitercard.png","womancard.png","mancard2.png","outdoorcard.png","indoorcard.png","o",10,"obj",0,"new",3,537,0,15.72876712,2
"MotER_537",1,"10","2","585","2","1","2","obj12F","0","mooncard.png","jupitercard.png","womancard.png","mancard2.png","outdoorcard.png","indoorcard.png","o",11,"obj",1,"new",4,537,0,15.72876712,2
"MotER_537",1,"11","1","676","2","1","2","obj12T","0","mooncard.png","jupitercard.png","womancard.png","mancard2.png","outdoorcard.png","indoorcard.png","o",12,"obj",0,"new",5,537,0,15.72876712,2
"MotER_537",1,"13","2","1028","2","1","2","obj12T","1","mooncard.png","jupitercard.png","womancard.png","mancard2.png","outdoorcard.png","indoorcard.png","o",14,"obj",1,"new",6,537,0,15.72876712,2
"MotER_537",1,"19","2","443","2","1","2","obj12T","1","mooncard.png","jupitercard.png","womancard.png","mancard2.png","outdoorcard.png","indoorcard.png","o",20,"obj",1,"new",7,537,0,15.72876712,2
"MotER_537",1,"20","2","738","2","1","2","obj12T","1","mooncard.png","jupitercard.png","womancard.png","mancard2.png","outdoorcard.png","indoorcard.png","o",21,"obj",1,"new",8,537,0,15.72876712,2
"MotER_537",1,"22","1","718","2","1","2","obj12T","0","mooncard.png","jupitercard.png","womancard.png","mancard2.png","outdoorcard.png","indoorcard.png","o",23,"obj",0,"new",9,537,0,15.72876712,2
"MotER_537",1,"28","2","777","2","1","2","obj12T","1","mooncard.png","jupitercard.png","womancard.png","mancard2.png","outdoorcard.png","indoorcard.png","o",29,"obj",1,"new",10,537,0,15.72876712,2
"MotER_537",2,"0","1","632","2","1","2","obj12T","0","mooncard.png","jupitercard.png","womancard.png","mancard2.png","outdoorcard.png","indoorcard.png","o",31,"obj",0,"new",11,537,0,15.72876712,2
"MotER_537",2,"5","2","663","2","1","2","obj12T","1","mooncard.png","jupitercard.png","womancard.png","mancard2.png","outdoorcard.png","indoorcard.png","o",36,"obj",1,"new",12,537,0,15.72876712,2
"MotER_537",2,"9","1","753","2","1","2","obj12F","1","mooncard.png","jupitercard.png","womancard.png","mancard2.png","outdoorcard.png","indoorcard.png","o",40,"obj",0,"new",13,537,0,15.72876712,2
"MotER_537",2,"12","1","830","2","1","2","obj12T","0","mooncard.png","jupitercard.png","womancard.png","mancard2.png","outdoorcard.png","indoorcard.png","o",43,"obj",0,"new",14,537,0,15.72876712,2
"MotER_537",2,"22","2","655","2","1","2","obj12T","1","mooncard.png","jupitercard.png","womancard.png","mancard2.png","outdoorcard.png","indoorcard.png","o",53,"obj",1,"new",15,537,0,15.72876712,2
"MotER_537",2,"23","1","869","2","1","2","obj12T","0","mooncard.png","jupitercard.png","womancard.png","mancard2.png","outdoorcard.png","indoorcard.png","o",54,"obj",0,"new",16,537,0,15.72876712,2
"MotER_537",2,"24","2","551","2","1","2","obj12T","1","mooncard.png","jupitercard.png","womancard.png","mancard2.png","outdoorcard.png","indoorcard.png","o",55,"obj",1,"new",17,537,0,15.72876712,2
"MotER_537",2,"26","1","631","2","1","2","obj12T","0","mooncard.png","jupitercard.png","womancard.png","mancard2.png","outdoorcard.png","indoorcard.png","o",57,"obj",0,"new",18,537,0,15.72876712,2
"MotER_537",2,"28","2","561","2","1","2","obj12T","1","mooncard.png","jupitercard.png","womancard.png","mancard2.png","outdoorcard.png","indoorcard.png","o",59,"obj",1,"new",19,537,0,15.72876712,2
"MotER_537",2,"29","2","636","2","1","2","obj12F","0","mooncard.png","jupitercard.png","womancard.png","mancard2.png","outdoorcard.png","indoorcard.png","o",60,"obj",1,"new",20,537,0,15.72876712,2
"MotER_537",3,"1","1","433","2","1","2","obj12T","0","mooncard.png","jupitercard.png","womancard.png","mancard2.png","outdoorcard.png","indoorcard.png","o",62,"obj",0,"new",21,537,0,15.72876712,2
"MotER_537",3,"2","2","518","2","1","2","obj12T","1","mooncard.png","jupitercard.png","womancard.png","mancard2.png","outdoorcard.png","indoorcard.png","o",63,"obj",1,"new",22,537,0,15.72876712,2
"MotER_537",3,"6","1","490","2","1","2","obj12F","1","mooncard.png","jupitercard.png","womancard.png","mancard2.png","outdoorcard.png","indoorcard.png","o",67,"obj",0,"new",23,537,0,15.72876712,2
"MotER_537",3,"9","2","623","2","1","2","obj12T","1","mooncard.png","jupitercard.png","womancard.png","mancard2.png","outdoorcard.png","indoorcard.png","o",70,"obj",1,"new",24,537,0,15.72876712,2
"MotER_537",3,"15","2","550","2","1","2","obj12T","1","mooncard.png","jupitercard.png","womancard.png","mancard2.png","outdoorcard.png","indoorcard.png","o",76,"obj",1,"new",25,537,0,15.72876712,2
"MotER_537",3,"16","2","674","2","1","2","obj12T","1","mooncard.png","jupitercard.png","womancard.png","mancard2.png","outdoorcard.png","indoorcard.png","o",77,"obj",1,"new",26,537,0,15.72876712,2
"MotER_537",3,"19","2","782","2","1","2","obj12F","0","mooncard.png","jupitercard.png","womancard.png","mancard2.png","outdoorcard.png","indoorcard.png","o",80,"obj",1,"new",27,537,0,15.72876712,2
"MotER_537",3,"22","2","719","2","1","2","obj12T","1","mooncard.png","jupitercard.png","womancard.png","mancard2.png","outdoorcard.png","indoorcard.png","o",83,"obj",1,"new",28,537,0,15.72876712,2
"MotER_537",3,"26","2","819","2","1","2","obj12T","1","mooncard.png","jupitercard.png","womancard.png","mancard2.png","outdoorcard.png","indoorcard.png","o",87,"obj",1,"new",29,537,0,15.72876712,2
"MotER_537",3,"29","2","801","2","1","2","obj12T","1","mooncard.png","jupitercard.png","womancard.png","mancard2.png","outdoorcard.png","indoorcard.png","o",90,"obj",1,"new",30,537,0,15.72876712,2
"MotER_537",4,"3","2","874","2","1","2","obj12T","1","mooncard.png","jupitercard.png","womancard.png","mancard2.png","outdoorcard.png","indoorcard.png","o",94,"obj",1,"new",31,537,0,15.72876712,2
"MotER_537",4,"4","2","881","2","1","2","obj12T","1","mooncard.png","jupitercard.png","womancard.png","mancard2.png","outdoorcard.png","indoorcard.png","o",95,"obj",1,"new",32,537,0,15.72876712,2
"MotER_537",4,"7","2","872","2","1","2","obj12F","0","mooncard.png","jupitercard.png","womancard.png","mancard2.png","outdoorcard.png","indoorcard.png","o",98,"obj",1,"new",33,537,0,15.72876712,2
"MotER_537",4,"8","1","721","2","1","2","obj12T","0","mooncard.png","jupitercard.png","womancard.png","mancard2.png","outdoorcard.png","indoorcard.png","o",99,"obj",0,"new",34,537,0,15.72876712,2
"MotER_537",4,"9","2","734","2","1","2","obj12T","1","mooncard.png","jupitercard.png","womancard.png","mancard2.png","outdoorcard.png","indoorcard.png","o",100,"obj",1,"new",35,537,0,15.72876712,2
"MotER_537",4,"11","2","774","2","1","2","obj12T","1","mooncard.png","jupitercard.png","womancard.png","mancard2.png","outdoorcard.png","indoorcard.png","o",102,"obj",1,"new",36,537,0,15.72876712,2
"MotER_537",4,"13","2","567","2","1","2","obj12T","1","mooncard.png","jupitercard.png","womancard.png","mancard2.png","outdoorcard.png","indoorcard.png","o",104,"obj",1,"new",37,537,0,15.72876712,2
"MotER_537",4,"14","2","773","2","1","2","obj12T","1","mooncard.png","jupitercard.png","womancard.png","mancard2.png","outdoorcard.png","indoorcard.png","o",105,"obj",1,"new",38,537,0,15.72876712,2
"MotER_537",4,"17","1","888","2","1","2","obj12T","0","mooncard.png","jupitercard.png","womancard.png","mancard2.png","outdoorcard.png","indoorcard.png","o",108,"obj",0,"new",39,537,0,15.72876712,2
"MotER_537",4,"26","1","750","2","1","2","obj12F","1","mooncard.png","jupitercard.png","womancard.png","mancard2.png","outdoorcard.png","indoorcard.png","o",117,"obj",0,"new",40,537,0,15.72876712,2
"MotER_537",5,"0","2","896","2","1","2","obj12T","1","mooncard.png","jupitercard.png","womancard.png","mancard2.png","outdoorcard.png","indoorcard.png","o",121,"obj",1,"new",41,537,0,15.72876712,2
"MotER_537",5,"1","2","1034","2","1","2","obj12T","1","mooncard.png","jupitercard.png","womancard.png","mancard2.png","outdoorcard.png","indoorcard.png","o",122,"obj",1,"new",42,537,0,15.72876712,2
"MotER_537",5,"3","2","898","2","1","2","obj12F","0","mooncard.png","jupitercard.png","womancard.png","mancard2.png","outdoorcard.png","indoorcard.png","o",124,"obj",1,"new",43,537,0,15.72876712,2
"MotER_537",5,"7","2","1574","2","1","2","obj12T","1","mooncard.png","jupitercard.png","womancard.png","mancard2.png","outdoorcard.png","indoorcard.png","o",128,"obj",1,"new",44,537,0,15.72876712,2
"MotER_537",5,"10","1","658","2","1","2","obj12T","0","mooncard.png","jupitercard.png","womancard.png","mancard2.png","outdoorcard.png","indoorcard.png","o",131,"obj",0,"new",45,537,0,15.72876712,2
"MotER_537",5,"14","2","840","2","1","2","obj12F","0","mooncard.png","jupitercard.png","womancard.png","mancard2.png","outdoorcard.png","indoorcard.png","o",135,"obj",1,"new",46,537,0,15.72876712,2
"MotER_537",5,"16","1","332","2","1","2","obj12T","0","mooncard.png","jupitercard.png","womancard.png","mancard2.png","outdoorcard.png","indoorcard.png","o",137,"obj",0,"new",47,537,0,15.72876712,2
"MotER_537",5,"18","1","711","2","1","2","obj12T","0","mooncard.png","jupitercard.png","womancard.png","mancard2.png","outdoorcard.png","indoorcard.png","o",139,"obj",0,"new",48,537,0,15.72876712,2
"MotER_537",5,"21","2","771","2","1","2","obj12T","1","mooncard.png","jupitercard.png","womancard.png","mancard2.png","outdoorcard.png","indoorcard.png","o",142,"obj",1,"new",49,537,0,15.72876712,2
"MotER_537",5,"25","1","723","2","1","2","obj12T","0","mooncard.png","jupitercard.png","womancard.png","mancard2.png","outdoorcard.png","indoorcard.png","o",146,"obj",0,"new",50,537,0,15.72876712,2
"MotER_537",6,"13","2","539","2","1","2","obj12T","1","mooncard.png","jupitercard.png","womancard.png","mancard2.png","outdoorcard.png","indoorcard.png","o",164,"obj",1,"new",51,537,0,15.72876712,2
"MotER_537",6,"14","1","636","2","1","2","obj12T","0","mooncard.png","jupitercard.png","womancard.png","mancard2.png","outdoorcard.png","indoorcard.png","o",165,"obj",0,"new",52,537,0,15.72876712,2
"MotER_537",6,"16","2","608","2","1","2","obj12T","1","mooncard.png","jupitercard.png","womancard.png","mancard2.png","outdoorcard.png","indoorcard.png","o",167,"obj",1,"new",53,537,0,15.72876712,2
"MotER_537",6,"17","1","1037","2","1","2","obj12T","0","mooncard.png","jupitercard.png","womancard.png","mancard2.png","outdoorcard.png","indoorcard.png","o",168,"obj",0,"new",54,537,0,15.72876712,2
